duplicate_group_id,source_entry,Material,Text,Tensile_value,Yield_value,Elongation_value,cluster_number,cluster_label,DOIs,Files,problem,status,Table_topic,title,abstract,Tensile_name,Tensile_unit,Yield_name,Yield_unit,Elongation_name,Elongation_unit,H,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Y,Zr,Nb,Mo,Sn,Sb,La,Ce,Ta,W,Pb,Bi,Other_ele,Text_addition,actions,cluster_number_0_to_11
16,16,AISI 4130H Steel,"Water Quenched 855C (1570F), 480C (900F) Temper, 25 mm (1 In.) Round",1110.0,951.0,14.0,10,Quenched (water) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.975,0.5,97.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Water Quenched 855C (1570F), 480C (900F) Temper, 25 mm (1 In.) Round",10
16,2825,AISI 4130H Steel,"Water Quenched 855C (1570F), 480C (900F) Temper, 25 mm (1 In.) Round",1110.0,951.0,14.0,10,Quenched (water) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.975,0.5,97.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Water Quenched 855C (1570F), 480C (900F) Temper, 25 mm (1 In.) Round",10
17,17,AISI 4130 Steel,"Water Quenched 855C (1570F), 595C (1100F) Temper, 50 mm (2 In.) Round",786.0,635.0,21.0,10,Quenched (water) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.5,97.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Water Quenched 855C (1570F), 595C (1100F) Temper, 50 mm (2 In.) Round",10
17,2763,AISI 4130 Steel,"Water Quenched 855C (1570F), 595C (1100F) Temper, 50 mm (2 In.) Round",786.0,635.0,21.0,10,Quenched (water) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.5,97.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Water Quenched 855C (1570F), 595C (1100F) Temper, 50 mm (2 In.) Round",10
18,18,AISI 4130 Steel,"Normalized At 870C (1600F), Air Cooled, 13 mm (0.5 In.) Round",731.0,460.0,25.0,4,Normalized (air cooled) – general-purpose steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.5,97.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized At 870C (1600F), Air Cooled, 13 mm (0.5 In.) Round",4
18,2764,AISI 4130 Steel,"Normalized At 870C (1600F), Air Cooled, 13 mm (0.5 In.) Round",731.0,460.0,25.0,4,Normalized (air cooled) – general-purpose steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.5,97.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized At 870C (1600F), Air Cooled, 13 mm (0.5 In.) Round",4
19,19,AISI 4130 Steel,"Normalized At 870C (1600F), Air Cooled, 100 mm (4 In.) Round",615.0,400.0,27.0,4,Normalized (air cooled) – general-purpose steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.5,97.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized At 870C (1600F), Air Cooled, 100 mm (4 In.) Round",4
19,2760,AISI 4130 Steel,"Normalized At 870C (1600F), Air Cooled, 100 mm (4 In.) Round",615.0,400.0,27.0,4,Normalized (air cooled) – general-purpose steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.5,97.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized At 870C (1600F), Air Cooled, 100 mm (4 In.) Round",4
20,20,AISI 4118H Steel,"Mock Carburized, 150C (300F) Temper, 14 mm (0.55 In.) Round",986.0,645.0,17.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,98.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1149999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Mock Carburized, 150C (300F) Temper, 14 mm (0.55 In.) Round",8
20,2266,AISI 4118H Steel,"Mock Carburized, 150C (300F) Temper, 14 mm (0.55 In.) Round",986.0,645.0,17.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,98.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1149999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Mock Carburized, 150C (300F) Temper, 14 mm (0.55 In.) Round",8
21,21,AISI 4140 Steel,"Normalized At 870C (1600F), Air Cooled, 100 mm (4 In.) Round",814.0,485.0,22.0,4,Normalized (air cooled) – general-purpose steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.875,97.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized At 870C (1600F), Air Cooled, 100 mm (4 In.) Round",4
21,2770,AISI 4140 Steel,"Normalized At 870C (1600F), Air Cooled, 100 mm (4 In.) Round",814.0,485.0,22.0,4,Normalized (air cooled) – general-purpose steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.875,97.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized At 870C (1600F), Air Cooled, 100 mm (4 In.) Round",4
22,22,AISI 4140 Steel,"Oil Quenched, 100 mm (4 In.) Round (845C (1550F) Quench, 650C (1200F) Temper)",772.0,580.0,23.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.875,97.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched, 100 mm (4 In.) Round (845C (1550F) Quench, 650C (1200F) Temper)",6
22,2830,AISI 4140 Steel,"Oil Quenched, 100 mm (4 In.) Round (845C (1550F) Quench, 650C (1200F) Temper)",772.0,580.0,23.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.875,97.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched, 100 mm (4 In.) Round (845C (1550F) Quench, 650C (1200F) Temper)",6
23,23,AISI 4130 Steel,"Normalized At 870C (1600F), Air Cooled, 25 mm (1 In.) Round",670.0,435.0,25.0,4,Normalized (air cooled) – general-purpose steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.5,97.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized At 870C (1600F), Air Cooled, 25 mm (1 In.) Round",4
23,2776,AISI 4130 Steel,"Normalized At 870C (1600F), Air Cooled, 25 mm (1 In.) Round",670.0,435.0,25.0,4,Normalized (air cooled) – general-purpose steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.5,97.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized At 870C (1600F), Air Cooled, 25 mm (1 In.) Round",4
24,24,AISI 4130H Steel,Normalized At 870C (1600F),670.0,435.0,25.0,4,Normalized (air cooled) – general-purpose steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.975,0.5,97.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Normalized At 870C (1600F),4
24,2783,AISI 4130H Steel,Normalized At 870C (1600F),670.0,435.0,25.0,4,Normalized (air cooled) – general-purpose steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.975,0.5,97.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Normalized At 870C (1600F),4
25,25,AISI 4130H Steel,"Normalized At 870C (1600F), Air Cooled, 25 mm (1 In.) Round",670.0,435.0,25.0,4,Normalized (air cooled) – general-purpose steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.975,0.5,97.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized At 870C (1600F), Air Cooled, 25 mm (1 In.) Round",4
25,2879,AISI 4130H Steel,"Normalized At 870C (1600F), Air Cooled, 25 mm (1 In.) Round",670.0,435.0,25.0,4,Normalized (air cooled) – general-purpose steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.975,0.5,97.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized At 870C (1600F), Air Cooled, 25 mm (1 In.) Round",4
26,26,AISI 4140 Steel,"Oil Quenched, 25 mm (1 In.) Round (845C (1550F) Quench, 595C (1100F) Temper)",965.0,931.0,19.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.875,97.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched, 25 mm (1 In.) Round (845C (1550F) Quench, 595C (1100F) Temper)",6
26,2775,AISI 4140 Steel,"Oil Quenched, 25 mm (1 In.) Round (845C (1550F) Quench, 595C (1100F) Temper)",965.0,931.0,19.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.875,97.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched, 25 mm (1 In.) Round (845C (1550F) Quench, 595C (1100F) Temper)",6
27,27,AISI 4140 Steel,"Oil Quenched, 50 mm (2 In.) Round (845C (1550F) Quench, 595C (1100F) Temper)",883.0,710.0,21.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.875,97.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched, 50 mm (2 In.) Round (845C (1550F) Quench, 595C (1100F) Temper)",6
27,2854,AISI 4140 Steel,"Oil Quenched, 50 mm (2 In.) Round (845C (1550F) Quench, 595C (1100F) Temper)",883.0,710.0,21.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.875,97.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched, 50 mm (2 In.) Round (845C (1550F) Quench, 595C (1100F) Temper)",6
28,28,AISI 4118 Steel,"Annealed At 870C (1600F), Furnace Cooled At 11C (20F)/Hour, 25 mm (1 In.) Round",517.0,365.0,33.0,7,Annealed – easy-to-machine – round annealed stock,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,98.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1149999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Annealed At 870C (1600F), Furnace Cooled At 11C (20F)/Hour, 25 mm (1 In.) Round",7
28,2189,AISI 4118 Steel,"Annealed At 870C (1600F), Furnace Cooled At 11C (20F)/Hour, 25 mm (1 In.) Round",517.0,365.0,33.0,7,Annealed – easy-to-machine – round annealed stock,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,98.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1149999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Annealed At 870C (1600F), Furnace Cooled At 11C (20F)/Hour, 25 mm (1 In.) Round",7
29,29,AISI 4118 Steel,"Normalized At 910C (1670F), Air Cooled, 25 mm (1 In.) Round",583.0,386.0,32.0,4,Normalized (air cooled) – general-purpose steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,98.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1149999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized At 910C (1670F), Air Cooled, 25 mm (1 In.) Round",4
29,2094,AISI 4118 Steel,"Normalized At 910C (1670F), Air Cooled, 25 mm (1 In.) Round",583.0,386.0,32.0,4,Normalized (air cooled) – general-purpose steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,98.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1149999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized At 910C (1670F), Air Cooled, 25 mm (1 In.) Round",4
30,30,AISI 4140 Steel,"Oil Quenched, 100 mm (4 In.) Round [845C (1550F) Quench, 540C (1000F) Temper]",883.0,685.0,19.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.875,97.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched, 100 mm (4 In.) Round [845C (1550F) Quench, 540C (1000F) Temper]",6
30,2939,AISI 4140 Steel,"Oil Quenched, 100 mm (4 In.) Round [845C (1550F) Quench, 540C (1000F) Temper]",883.0,685.0,19.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.875,97.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched, 100 mm (4 In.) Round [845C (1550F) Quench, 540C (1000F) Temper]",6
31,31,AISI 4023 Steel,"Normalized At 925C (1700F), Machined To 25 mm (1 In.) Rounds, Pseudocarburized At 925C (1700F), Box Cooled To Rt, Reheated To 855C (1570F) And Oil Quenched, 150C (300F) Temper",786.0,495.0,22.0,0,Carburized – quenched (oil) – wear-resistant surface steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.0,0.8,98.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized At 925C (1700F), Machined To 25 mm (1 In.) Rounds, Pseudocarburized At 925C (1700F), Box Cooled To Rt, Reheated To 855C (1570F) And Oil Quenched, 150C (300F) Temper",0
31,2599,AISI 4023 Steel,"Normalized At 925C (1700F), Machined To 25 mm (1 In.) Rounds, Pseudocarburized At 925C (1700F), Box Cooled To Rt, Reheated To 855C (1570F) And Oil Quenched, 150C (300F) Temper",786.0,495.0,22.0,0,Carburized – quenched (oil) – wear-resistant surface steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.0,0.8,98.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized At 925C (1700F), Machined To 25 mm (1 In.) Rounds, Pseudocarburized At 925C (1700F), Box Cooled To Rt, Reheated To 855C (1570F) And Oil Quenched, 150C (300F) Temper",0
32,32,AISI 4027 Steel,"Water Quenched 865C (1590F), 540C (1000F) Temper, 25 mm (1 In.) Round",958.0,841.0,18.0,10,Quenched (water) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.0,0.8,98.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Water Quenched 865C (1590F), 540C (1000F) Temper, 25 mm (1 In.) Round",10
32,2102,AISI 4027 Steel,"Water Quenched 865C (1590F), 540C (1000F) Temper, 25 mm (1 In.) Round",958.0,841.0,18.0,10,Quenched (water) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.0,0.8,98.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Water Quenched 865C (1590F), 540C (1000F) Temper, 25 mm (1 In.) Round",10
33,33,AISI 4027 Steel,"Water Quenched 865C (1590F), 540C (1000F) Temper, 14 mm (0.55 In.) Round",993.0,896.0,17.0,10,Quenched (water) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.0,0.8,98.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Water Quenched 865C (1590F), 540C (1000F) Temper, 14 mm (0.55 In.) Round",10
33,2134,AISI 4027 Steel,"Water Quenched 865C (1590F), 540C (1000F) Temper, 14 mm (0.55 In.) Round",993.0,896.0,17.0,10,Quenched (water) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.0,0.8,98.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Water Quenched 865C (1590F), 540C (1000F) Temper, 14 mm (0.55 In.) Round",10
34,34,AISI 4118 Steel,"Single Quenched And Tempered, Carburized, 150C (300F) Temper",986.0,650.0,18.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,98.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1149999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Single Quenched And Tempered, Carburized, 150C (300F) Temper",5
34,2188,AISI 4118 Steel,"Single Quenched And Tempered, Carburized, 150C (300F) Temper",986.0,650.0,18.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,98.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1149999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Single Quenched And Tempered, Carburized, 150C (300F) Temper",5
35,35,AISI 4130H Steel,"Normalized At 870C (1600F), Air Cooled, 50 mm (2 In.) Round",615.0,425.0,28.0,4,Normalized (air cooled) – general-purpose steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.975,0.5,97.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized At 870C (1600F), Air Cooled, 50 mm (2 In.) Round",4
35,2766,AISI 4130H Steel,"Normalized At 870C (1600F), Air Cooled, 50 mm (2 In.) Round",615.0,425.0,28.0,4,Normalized (air cooled) – general-purpose steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.975,0.5,97.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized At 870C (1600F), Air Cooled, 50 mm (2 In.) Round",4
36,36,AISI 4140 Steel,"Normalized At 870C (1600F), Air Cooled, 25 mm (1 In.) Round",1020.0,655.0,17.0,4,Normalized (air cooled) – general-purpose steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.875,97.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized At 870C (1600F), Air Cooled, 25 mm (1 In.) Round",4
