DOIs,Files,problem,status,Table_topic,title,abstract,Material,Tensile_name,Tensile_value,Tensile_unit,Yield_name,Yield_value,Yield_unit,Elongation_name,Elongation_value,Elongation_unit,H,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Y,Zr,Nb,Mo,Sn,Sb,La,Ce,Ta,W,Pb,Bi,Other_ele,Text_addition,Text,actions,source_entry,cluster_number,cluster_label,cluster_number_0_to_11
,,,1,Steel database with labelled clusters,,,AISI 1022 Steel,Ultimate tensile strength,615.0,MPa,Yield strength,380.0,MPa,Ductility,25.0,%,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.85,98.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Mock Carburized At 910C (1670F) For 8 Hours, 775C (1430F) Reheat, Water Quenched, 175C (350F) Temper, 25 mm (1 In.) Round","Mock Carburized At 910C (1670F) For 8 Hours, 775C (1430F) Reheat, Water Quenched, 175C (350F) Temper, 25 mm (1 In.) Round",1634,8,Carburized – quenched (oil) – wear-resistant surface steel (variant),8
,,,1,Steel database with labelled clusters,,,ASTM A387 Alloy Steel,Ultimate tensile strength,450.0,MPa,Yield strength,275.0,MPa,Ductility,22.0,%,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.035,0.035,0.0,0.0,0.0,0.0,0.975,0.525,97.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Grade 12, Chromium Molybdenum","Grade 12, Chromium Molybdenum",1425,2,Quenched (oil) – general-purpose steel (tested),2
,,,1,Steel database with labelled clusters,,,AISI 1030 Steel,Ultimate tensile strength,525.0,MPa,Yield strength,440.0,MPa,Ductility,12.0,%,0.0,0.0,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.75,98.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Cold Drawn, 19-32 mm (0.75-1.25 In) Round","Cold Drawn, 19-32 mm (0.75-1.25 In) Round",1742,3,Normalized – easy-to-machine stock (cold drawn),3
,,,1,Steel database with labelled clusters,,,AISI Grade 18Ni (350) Maraging Steel,Ultimate tensile strength,2391.0,MPa,Yield strength,2348.0,MPa,Ductility,7.0,%,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,0.0,0.0,1.4,0.0,0.0,0.1,62.94,12.0,18.5,0.0,0.0,0.0,0.0,0.01,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Aged, At Rt, Tested Longitudinal, Round Bar 32 mm","Aged, At Rt, Tested Longitudinal, Round Bar 32 mm",1055,2,Quenched (oil) – general-purpose steel (tested),2
,,,1,Steel database with labelled clusters,,,AISI E4340 Steel,Ultimate tensile strength,1282.0,MPa,Yield strength,862.0,MPa,Ductility,12.0,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.025,0.02,0.0,0.0,0.0,0.0,0.8,0.75,95.7,0.0,1.825,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized, 25 mm Round","Normalized, 25 mm Round",308,9,Normalized – general-purpose steel (round normalized stock),9
,,,1,Steel database with labelled clusters,,,AISI 4320H Steel,Ultimate tensile strength,1040.0,MPa,Yield strength,869.0,MPa,Ductility,15.0,%,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.55,96.425,0.0,1.775,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized 925C (1700F), Pseudocarburized At 925C (1700F) For 8 Hrs., Reheated To 775C (1425F) And Oil Quenched, 150C (300F) Temper; Tested In 12.8 mm Rounds","Normalized 925C (1700F), Pseudocarburized At 925C (1700F) For 8 Hrs., Reheated To 775C (1425F) And Oil Quenched, 150C (300F) Temper; Tested In 12.8 mm Rounds",433,0,Carburized – quenched (oil) – wear-resistant surface steel,0
,,,1,Steel database with labelled clusters,,,AISI 1026 Steel,Ultimate tensile strength,440.0,MPa,Yield strength,240.0,MPa,Ductility,24.0,%,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.75,98.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Hot Rolled, 19-32 mm (0.75-1.25 In) Round","Hot Rolled, 19-32 mm (0.75-1.25 In) Round",1694,3,Normalized – easy-to-machine stock (cold drawn),3
,,,1,Steel database with labelled clusters,,,AISI 5160 Steel,Ultimate tensile strength,1170.0,MPa,Yield strength,1070.0,MPa,Ductility,14.0,%,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.8,0.875,97.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched From 830C (1525F), 540C (1000F) Temper, 13 mm (0.5 In.) Round","Oil Quenched From 830C (1525F), 540C (1000F) Temper, 13 mm (0.5 In.) Round",599,6,Quenched (oil) & tempered – high-strength structural steel,6
,,,1,Steel database with labelled clusters,,,AISI 1080 Steel,Ultimate tensile strength,1130.0,MPa,Yield strength,710.0,MPa,Ductility,15.0,%,0.0,0.0,0.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.75,98.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched From 815C (1500F), 540C (1000F) Temper, 50 mm (2 In.) Round","Oil Quenched From 815C (1500F), 540C (1000F) Temper, 50 mm (2 In.) Round",1835,6,Quenched (oil) & tempered – high-strength structural steel,6
,,,1,Steel database with labelled clusters,,,AISI E4340 Steel,Ultimate tensile strength,1005.0,MPa,Yield strength,938.0,MPa,Ductility,20.0,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.025,0.02,0.0,0.0,0.0,0.0,0.8,0.75,95.7,0.0,1.825,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 845C, 650C (1200F) Temper","Oil Quenched 845C, 650C (1200F) Temper",306,6,Quenched (oil) & tempered – high-strength structural steel,6
,,,1,Steel database with labelled clusters,,,AISI 4620H Steel,Ultimate tensile strength,795.0,MPa,Yield strength,531.0,MPa,Ductility,22.0,%,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.0,0.55,96.9,0.0,1.775,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Double Quenched And Tempered, Carburized, Oil Quenched, 230C (450F) Temper","Double Quenched And Tempered, Carburized, Oil Quenched, 230C (450F) Temper",368,5,Carburized – quenched (oil) – wear-resistant surface steel (variant),5
,,,1,Steel database with labelled clusters,,,AISI 1019 Steel,Ultimate tensile strength,455.0,MPa,Yield strength,379.0,MPa,Ductility,15.0,%,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.85,98.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Cold Drawn,Cold Drawn,1632,2,Quenched (oil) – general-purpose steel (tested),2
,,,1,Steel database with labelled clusters,,,AISI 1026 Steel,Ultimate tensile strength,490.0,MPa,Yield strength,415.0,MPa,Ductility,15.0,%,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.75,98.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Cold Drawn, 19-32 mm (0.75-1.25 In) Round","Cold Drawn, 19-32 mm (0.75-1.25 In) Round",1534,3,Normalized – easy-to-machine stock (cold drawn),3
,,,1,Steel database with labelled clusters,,,AISI 1215 Steel,Ultimate tensile strength,385.0,MPa,Yield strength,230.0,MPa,Ductility,25.0,%,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.305,0.0,0.0,0.0,0.0,0.0,0.9,98.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Turned And Polished, 19-38 mm Round","Turned And Polished, 19-38 mm Round",1902,3,Normalized – easy-to-machine stock (cold drawn),3
,,,1,Steel database with labelled clusters,,,AISI Grade 18Ni (250) Maraging Steel,Ultimate tensile strength,1723.0,MPa,Yield strength,1690.0,MPa,Ductility,8.0,%,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,0.0,0.0,0.4,0.0,0.0,0.1,68.44,7.5,18.5,0.0,0.0,0.0,0.0,0.01,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Aged, 150 mm Square Bar, Tested Transverse","Aged, 150 mm Square Bar, Tested Transverse",1107,2,Quenched (oil) – general-purpose steel (tested),2
,,,1,Steel database with labelled clusters,,,ASTM A709 Steel,Ultimate tensile strength,400.0,MPa,Yield strength,250.0,MPa,Ductility,20.0,%,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.04,0.05,0.0,0.0,0.0,0.0,0.0,1.0,98.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Grade 36, Carbon Steel Bar (Diam _ 200 mm)","Grade 36, Carbon Steel Bar (Diam _ 200 mm)",1375,2,Quenched (oil) – general-purpose steel (tested),2
,,,1,Steel database with labelled clusters,,,AISI 4118 Steel,Ultimate tensile strength,617.0,MPa,Yield strength,296.0,MPa,Ductility,28.0,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,98.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1149999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Mock Carburized At 925C (1700F) For 8 Hours, Reheated To 830C (1525F), Oil Quenched, 150C (300F) Temper, 230C (450F) Temper, 100 mm (4 In.) Round","Mock Carburized At 925C (1700F) For 8 Hours, Reheated To 830C (1525F), Oil Quenched, 150C (300F) Temper, 230C (450F) Temper, 100 mm (4 In.) Round",70,8,Carburized – quenched (oil) – wear-resistant surface steel (variant),8
,,,1,Steel database with labelled clusters,,,AISI 1050 Steel,Ultimate tensile strength,585.0,MPa,Yield strength,485.0,MPa,Ductility,15.0,%,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.75,98.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Cold Drawn, High Temperature, Stress Relieved, 32-50 mm (1.25-2 In) Round","Cold Drawn, High Temperature, Stress Relieved, 32-50 mm (1.25-2 In) Round",1628,0,Carburized – quenched (oil) – wear-resistant surface steel,0
,,,1,Steel database with labelled clusters,,,AISI 4820H Steel,Ultimate tensile strength,1322.0,MPa,Yield strength,1021.0,MPa,Ductility,12.0,%,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,95.15,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Heat Treated, Machined To 13.7 mm, Pseudocarburized, Reheated To 835C, 150C (300F) Temper","Heat Treated, Machined To 13.7 mm, Pseudocarburized, Reheated To 835C, 150C (300F) Temper",439,0,Carburized – quenched (oil) – wear-resistant surface steel,0
,,,1,Steel database with labelled clusters,,,AISI 4140H Steel,Ultimate tensile strength,1020.0,MPa,Yield strength,675.0,MPa,Ductility,17.0,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.975,0.875,97.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized At 870C (1600F), Air Cooled, 13 mm (0.5 In.) Round","Normalized At 870C (1600F), Air Cooled, 13 mm (0.5 In.) Round",136,4,Normalized (air cooled) – general-purpose steel,4
,,,1,Steel database with labelled clusters,,,AISI 5150 Steel,Ultimate tensile strength,876.0,MPa,Yield strength,600.0,MPa,Ductility,20.0,%,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.8,0.8,97.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched From 830C (1525F), 595C (1100F) Temper, 50 mm (2 In.) Round","Oil Quenched From 830C (1525F), 595C (1100F) Temper, 50 mm (2 In.) Round",556,6,Quenched (oil) & tempered – high-strength structural steel,6
,,,1,Steel database with labelled clusters,,,AISI 4140 Steel,Ultimate tensile strength,1020.0,MPa,Yield strength,910.0,MPa,Ductility,19.0,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.875,97.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized At 870C (1600F), Reheated To 845C (1550F), Oil Quenched, 595C (1100F) Temper, 25 mm (1 In.) Round","Normalized At 870C (1600F), Reheated To 845C (1550F), Oil Quenched, 595C (1100F) Temper, 25 mm (1 In.) Round",100,0,Carburized – quenched (oil) – wear-resistant surface steel,0
,,,1,Steel database with labelled clusters,,,AISI 8822H Steel,Ultimate tensile strength,1510.0,MPa,Yield strength,1093.0,MPa,Ductility,13.0,%,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.875,97.205,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized, Machined To 13.7 mm Rounds, Pseudocarburized, 865C (1590F) Reheat, 150C (300F) Temper","Normalized, Machined To 13.7 mm Rounds, Pseudocarburized, 865C (1590F) Reheat, 150C (300F) Temper",1054,0,Carburized – quenched (oil) – wear-resistant surface steel,0
,,,1,Steel database with labelled clusters,,,AISI 1035 Steel,Ultimate tensile strength,485.0,MPa,Yield strength,415.0,MPa,Ductility,10.0,%,0.0,0.0,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.75,98.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"As Cold Drawn, 50-75 mm (2-3 In) Round","As Cold Drawn, 50-75 mm (2-3 In) Round",1778,3,Normalized – easy-to-machine stock (cold drawn),3
,,,1,Steel database with labelled clusters,,,AISI 8622 Steel,Ultimate tensile strength,1524.0,MPa,Yield strength,1149.0,MPa,Ductility,13.0,%,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.425,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Heat Treated, Machined To 13.7 mm Rounds, Pseudocarburized, 150C (300F) Temper","Heat Treated, Machined To 13.7 mm Rounds, Pseudocarburized, 150C (300F) Temper",737,0,Carburized – quenched (oil) – wear-resistant surface steel,0
,,,1,Steel database with labelled clusters,,,AISI 1144 Steel,Ultimate tensile strength,795.0,MPa,Yield strength,725.0,MPa,Ductility,10.0,%,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.285,0.0,0.0,0.0,0.0,0.0,1.5,97.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Cold Drawn, Low Temperature, Stress Relieved, 16-22 mm (0.625-0.875 In) Round","Cold Drawn, Low Temperature, Stress Relieved, 16-22 mm (0.625-0.875 In) Round",1901,0,Carburized – quenched (oil) – wear-resistant surface steel,0
,,,1,Steel database with labelled clusters,,,AISI 4320 Steel,Ultimate tensile strength,814.0,MPa,Yield strength,515.0,MPa,Ductility,22.0,%,0.0,0.0,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.55,96.38,0.0,1.825,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Mock Carburized 925C (1700F) For 8 Hrs., Reheated To 815C (1500F), Oil Quenched, 230C (450F) Temper, 100 mm (4 In.) Round","Mock Carburized 925C (1700F) For 8 Hrs., Reheated To 815C (1500F), Oil Quenched, 230C (450F) Temper, 100 mm (4 In.) Round",248,8,Carburized – quenched (oil) – wear-resistant surface steel (variant),8
,,,1,Steel database with labelled clusters,,,AISI E4340 H Steel,Ultimate tensile strength,1448.0,MPa,Yield strength,972.0,MPa,Ductility,12.0,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.025,0.02,0.0,0.0,0.0,0.0,0.8,0.7749999999999999,95.725,0.0,1.775,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized, 13 mm (0.5 In.) Round","Normalized, 13 mm (0.5 In.) Round",352,9,Normalized – general-purpose steel (round normalized stock),9
,,,1,Steel database with labelled clusters,,,AISI 1040 Steel,Ultimate tensile strength,693.0,MPa,Yield strength,479.0,MPa,Ductility,27.0,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.75,98.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched From 855C (1570F), 595C (1100F) Temper, 13 mm (0.5 In.) Round","Oil Quenched From 855C (1570F), 595C (1100F) Temper, 13 mm (0.5 In.) Round",1756,6,Quenched (oil) & tempered – high-strength structural steel,6
,,,1,Steel database with labelled clusters,,,AISI 4023 Steel,Ultimate tensile strength,965.0,MPa,Yield strength,655.0,MPa,Ductility,15.0,%,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.0,0.8,98.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized At 925C (1700F), Machined To 13.7 mm (0.540 In.) Rounds, Pseudocarburized At 925C (1700F), Box Cooled To Rt, Reheated To 800C (1470F) And Oil Quenched, 150C (300F) Temper","Normalized At 925C (1700F), Machined To 13.7 mm (0.540 In.) Rounds, Pseudocarburized At 925C (1700F), Box Cooled To Rt, Reheated To 800C (1470F) And Oil Quenched, 150C (300F) Temper",57,0,Carburized – quenched (oil) – wear-resistant surface steel,0
,,,1,Steel database with labelled clusters,,,AISI 1137 Steel,Ultimate tensile strength,655.0,MPa,Yield strength,585.0,MPa,Ductility,11.0,%,0.0,0.0,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.105,0.0,0.0,0.0,0.0,0.0,1.5,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"As Cold Drawn, 22-32 mm (0.875-1.25 In) Round","As Cold Drawn, 22-32 mm (0.875-1.25 In) Round",1881,3,Normalized – easy-to-machine stock (cold drawn),3
,,,1,Steel database with labelled clusters,,,ASTM A213 T11 Alloy Steel,Ultimate tensile strength,415.0,MPa,Yield strength,205.0,MPa,Ductility,30.0,%,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.025,0.025,0.0,0.0,0.0,0.0,1.25,0.4499999999999999,96.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Chromium Molybdenum, F11-1","Chromium Molybdenum, F11-1",1465,2,Quenched (oil) – general-purpose steel (tested),2
,,,1,Steel database with labelled clusters,,,ASTM A678 Steel,Ultimate tensile strength,585.0,MPa,Yield strength,450.0,MPa,Ductility,19.0,%,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.04,0.05,0.0,0.0,0.0,0.0,0.25,1.3,97.185,0.0,0.25,0.275,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Grade C, Plate Thickness 38 - 51 mm","Grade C, Plate Thickness 38 - 51 mm",1263,11,plate – no special treatment – general-purpose steel,11
,,,1,Steel database with labelled clusters,,,AISI 1022 Steel,Ultimate tensile strength,510.0,MPa,Yield strength,293.0,MPa,Ductility,32.0,%,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.85,98.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Mock Carburized At 910C (1670F) For 8 Hours, 775C (1430F) Reheat, Water Quenched, 175C (350F) Temper, 100 mm (4 In.) Round","Mock Carburized At 910C (1670F) For 8 Hours, 775C (1430F) Reheat, Water Quenched, 175C (350F) Temper, 100 mm (4 In.) Round",1653,8,Carburized – quenched (oil) – wear-resistant surface steel (variant),8
,,,1,Steel database with labelled clusters,,,AISI 8640 Steel,Ultimate tensile strength,793.0,MPa,Yield strength,655.0,MPa,Ductility,21.0,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.875,97.17,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 845C (1550F), 650C (1200F) Temper, 75 mm Round","Oil Quenched 845C (1550F), 650C (1200F) Temper, 75 mm Round",908,6,Quenched (oil) & tempered – high-strength structural steel,6
,,,1,Steel database with labelled clusters,,,AISI Grade 18Ni (200) Maraging Steel,Ultimate tensile strength,1874.0,MPa,Yield strength,1830.0,MPa,Ductility,8.0,%,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,0.0,0.0,0.2,0.0,0.0,0.1,69.19,8.5,18.5,0.0,0.0,0.0,0.0,0.01,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Aged, 6 mm Square Bar, Tested In Transverse Direction","Aged, 6 mm Square Bar, Tested In Transverse Direction",1034,2,Quenched (oil) – general-purpose steel (tested),2
,,,1,Steel database with labelled clusters,,,AISI 4027 Steel,Ultimate tensile strength,896.0,MPa,Yield strength,800.0,MPa,Ductility,20.0,%,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.0,0.8,98.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Water Quenched 865C (1590F), 595C (1100F) Temper, 14 mm (0.55 In.) Round","Water Quenched 865C (1590F), 595C (1100F) Temper, 14 mm (0.55 In.) Round",112,10,Quenched (water) & tempered – high-strength structural steel,10
,,,1,Steel database with labelled clusters,,,Cast Stainless Steel CF8,Ultimate tensile strength,485.0,MPa,Yield strength,205.0,MPa,Ductility,35.0,%,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.04,0.04,0.0,0.0,0.0,0.0,19.5,1.5,67.34,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Astm A744,Astm A744,1148,2,Quenched (oil) – general-purpose steel (tested),2
,,,1,Steel database with labelled clusters,,,AISI 8620H Steel,Ultimate tensile strength,660.0,MPa,Yield strength,370.0,MPa,Ductility,26.0,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.7749999999999999,97.445,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized (Heated To 915C Air Cooled), 13 mm (0.5 In.) Round","Normalized (Heated To 915C Air Cooled), 13 mm (0.5 In.) Round",768,4,Normalized (air cooled) – general-purpose steel,4
,,,1,Steel database with labelled clusters,,,ASTM A424 Steel,Ultimate tensile strength,310.0,MPa,Yield strength,170.0,MPa,Ductility,42.0,%,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.6,99.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Type I, Direct Cover Coat","Type I, Direct Cover Coat",1175,2,Quenched (oil) – general-purpose steel (tested),2
,,,1,Steel database with labelled clusters,,,AISI 1022 Steel,Ultimate tensile strength,560.0,MPa,Yield strength,355.0,MPa,Ductility,31.0,%,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.85,98.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Heat Treated, Reheated To 775C, 25 mm (1 In.) Round","Heat Treated, Reheated To 775C, 25 mm (1 In.) Round",1535,0,Carburized – quenched (oil) – wear-resistant surface steel,0
